6.47661	12.27843	6.8863
6.57325	12.46748	6.8939
6.67131	12.65931	6.90094
6.77081	12.85395	6.90742
6.87174	13.0514	6.91335
6.97414	13.25171	6.91875
7.078	13.45489	6.92363
7.18334	13.66096	6.928
2.442	4.34672	5.00453
2.46686	4.39536	5.03501
2.49226	4.44503	5.0625
2.51819	4.49577	5.0879
2.54469	4.5476	5.11186
2.57175	4.60054	5.13484
2.59939	4.65462	5.1514
2.62763	4.70985	5.17674
2.65646	4.76626	5.20273
2.68592	4.82388	5.23964
2.716	4.88273	5.26524
2.74672	4.94283	5.30016
2.7781	5.0042	5.32502
2.81013	5.06687	5.36179
2.84285	5.13087	5.39384
2.87625	5.19621	5.42068
2.91035	5.26292	5.45491
2.94517	5.33103	5.49348
2.9807	5.40055	5.51895
3.01698	5.47151	5.54389
3.054	5.54393	5.59106
3.09178	5.61784	5.63082
3.13034	5.69326	5.66674
3.16967	5.77021	5.7011
3.20981	5.84872	5.73526
3.25075	5.92882	5.76984
3.29251	6.01051	5.80498
3.33511	6.09383	5.83373
3.37854	6.17881	5.86873
3.42284	6.26546	5.90831
3.468	6.3538	5.93387
3.51404	6.44387	5.97229
3.56098	6.53569	6.00331
3.60881	6.62927	6.03924
3.65757	6.72464	6.07639
3.70725	6.82183	6.10367
3.75787	6.92086	6.13221
3.80945	7.02175	6.16894
3.86198	7.12452	6.19598
3.9155	7.22921	6.23018
3.97	7.33583	6.25861
4.0255	7.4444	6.27931
4.08202	7.55496	6.3162
4.13955	7.66751	6.33881
4.19813	7.7821	6.37183
4.25775	7.89873	6.39123
4.31843	8.01744	6.42003
4.38019	8.13824	6.44918
4.44302	8.26117	6.45346
4.50696	8.38624	6.48011
4.572	8.51347	6.50579
4.63816	8.6429	6.53055
4.70546	8.77454	6.5544
4.77389	8.90842	6.57736
4.84349	9.04456	6.59947
4.91425	9.18299	6.62074
4.98619	9.32372	6.6412
5.05933	9.46679	6.66085
5.13366	9.61221	6.67972
5.20922	9.76001	6.69782
5.286	9.91021	6.71516
5.36402	10.06284	6.73177
5.4433	10.21792	6.74766
5.52383	10.37547	6.76283
5.60565	10.53552	6.77731
5.68875	10.69808	6.79109
5.77315	10.86319	6.80421
5.85887	11.03087	6.81666
5.9459	11.20113	6.82846
6.03428	11.37401	6.83962
6.124	11.54953	6.85015
6.21508	11.7277	6.86006
6.30754	11.90856	6.86936
6.40137	12.09213	6.87807
6.49661	12.27843	6.8862
6.59325	12.46748	6.89375
6.69131	12.65931	6.90073
6.79081	12.85395	6.90717
6.89174	13.0514	6.91306
6.99414	13.25171	6.91843
7.098	13.45489	6.92327
7.20334	13.66096	6.92761
2.462	4.34672	5.02696
2.48686	4.39536	5.06075
2.51226	4.44503	5.09101
2.53819	4.49577	5.11856
2.56469	4.5476	5.14407
2.59175	4.60054	5.13598
2.61939	4.65462	5.19025
2.64763	4.70985	5.22125
2.67646	4.76626	5.22933
2.70592	4.82388	5.27927
2.736	4.88273	5.29144
2.76672	4.94283	5.33865
2.7981	5.0042	5.36355
2.83013	5.06687	5.39896
2.86285	5.13087	5.42951
